shipment_id,order_id,carrier,tracking_number,shipped_date,delivered_date,destination,shipping_address,shipping_cost,weight,status,address_validated
889,1378,FedEx,a81fe40d-6334-4146-9,2025-08-19,2025-08-26,Philadelphia,"513 Oak Ave, San Jose, CA 52027",32.63,4.74,delivered,TRUE
890,1379,USPS,fca6a5d9-5b18-48a1-a,2025-05-27,2025-06-03,Philadelphia,"773 Pine Rd, San Diego, CA 29917",36.14,1.82,delivered,TRUE
891,1380,USPS,e08eb71b-84a5-43ad-b,2025-09-06,2025-09-12,Chicago,"553 Broadway, Philadelphia, PA 45720",49.77,9.58,delivered,TRUE
892,1381,USPS,5c6578fa-86eb-4f8c-b,2025-08-14,2025-08-20,San Jose,"916 Pine Rd, San Jose, CA 85674",37.32,5.7,delivered,TRUE
893,1383,USPS,97a88334-bee0-47f0-b,2025-05-23,,Houston,"685 Market St, San Jose, CA 69472",10.16,5.52,in-transit,TRUE
894,1384,FedEx,e339c1fb-2aba-4ad1-8,2025-07-08,2025-07-15,Chicago,"196 Oak Ave, Los Angeles, CA 47957",40.91,4.74,delivered,TRUE
895,1385,UPS,3dd8aa16-4248-44a8-a,2025-07-02,2025-07-08,Los Angeles,"653 Main St, Chicago, IL 92242",7.69,1.01,delivered,TRUE
896,1387,USPS,ba667c5a-859a-4263-9,2025-10-01,2025-10-02,New York,"91 Oak Ave, Los Angeles, CA 55039",24.93,6.92,delivered,TRUE
897,1388,DHL,7f7421fc-f51f-4436-a,2025-08-29,2025-09-01,San Diego,"515 Oak Ave, Dallas, TX 76088",16.1,6.93,delivered,TRUE
898,1389,UPS,3af3545c-3962-4f98-b,2025-06-23,2025-06-25,Houston,"646 Oak Ave, New York, NY 41266",13.47,9.94,delivered,TRUE
899,1390,DHL,959cc8be-f2b8-4e0c-a,2025-06-18,2025-06-23,Houston,"342 Broadway, Philadelphia, PA 73896",22.56,8.16,delivered,TRUE
900,1392,FedEx,a43c8eca-5720-47bc-9,2025-06-19,,Dallas,"198 Pine Rd, Los Angeles, CA 29073",21.12,5.23,in-transit,FALSE
901,1393,DHL,4cdf13ee-3972-47b0-8,2025-07-10,,San Antonio,"842 Broadway, New York, NY 85877",14.28,5.86,in-transit,TRUE
902,1394,USPS,53ceaf80-a048-4cbf-8,2025-09-17,2025-09-20,Dallas,"435 Main St, San Antonio, TX 50966",39.06,4.38,delivered,TRUE
903,1396,UPS,67851b5c-0b62-417a-a,2025-07-04,,Houston,"487 Random Rd, Houston",33.13,2.74,in-transit,TRUE
904,1397,USPS,1ab37f93-5397-4552-8,2025-08-09,2025-08-14,Dallas,"293 Random Rd, Dallas",30.38,9.78,delivered,TRUE
905,1398,DHL,39a6e729-c374-4d06-8,2025-10-02,,New York,"807 Pine Rd, Houston, TX 57467",22.97,8.17,in-transit,TRUE
906,1399,UPS,12fcd04a-90a9-4a03-8,2025-06-05,2025-06-10,Houston,"867 Main St, Houston, TX 42701",41.74,1.64,delivered,TRUE
907,1401,DHL,b042e80c-e04a-417f-a,2025-09-10,2025-09-14,Philadelphia,"284 Market St, New York, NY 98299",12.99,2.82,delivered,TRUE
908,1402,FedEx,55742576-fe33-4cf8-b,2025-06-30,2025-07-02,Los Angeles,"663 Market St, Dallas, TX 98063",37.75,6.91,delivered,TRUE
909,1403,FedEx,ceeba240-f31a-48a7-8,2025-10-09,2025-10-10,San Jose,"956 Broadway, Chicago, IL 66774",25.63,5.94,delivered,TRUE
910,1405,UPS,17c0dc9a-546b-430a-b,2025-08-20,2025-08-21,San Jose,"974 Market St, Philadelphia, PA 78742",35.84,1.6,delivered,FALSE
911,1406,USPS,a424b9bc-3f0e-4306-b,2025-10-14,2025-10-21,Los Angeles,"418 Pine Rd, Phoenix, AZ 67422",34.51,9.88,delivered,TRUE
912,1407,FedEx,801234a6-b2ce-412d-8,2025-06-25,2025-06-28,Los Angeles,"112 Oak Ave, San Diego, CA 10679",22.25,2.93,delivered,TRUE
913,1411,USPS,9cf06447-e27c-45c3-a,2025-08-13,2025-08-14,San Antonio,"399 Pine Rd, San Jose, CA 67700",12.43,2.45,delivered,FALSE
914,1414,DHL,cacd924f-5be2-44e5-a,2025-09-09,2025-09-14,San Diego,"186 Pine Rd, San Jose, CA 90541",26.42,0.96,delivered,TRUE
915,1415,FedEx,8b86ad57-e539-45f4-b,2025-07-15,,Houston,"979 Main St, Phoenix, AZ 38389",12.13,7.31,in-transit,FALSE
916,1417,USPS,fb3bd8ed-baaa-4581-9,2025-10-28,2025-10-31,San Diego,"777 Oak Ave, San Jose, CA 41029",15.79,4.38,delivered,TRUE
917,1420,USPS,189473fa-cdb0-4ca2-a,2025-05-18,2025-05-23,Phoenix,"442 Random Rd, Phoenix",49.84,2.35,delivered,TRUE
918,1422,FedEx,a4322019-2f9b-4c14-9,2025-07-16,2025-07-23,Houston,"575 Main St, Chicago, IL 30517",14.82,2.47,delivered,TRUE
919,1424,FedEx,ea8d71f2-248a-4549-a,2025-08-24,2025-08-27,Phoenix,"885 Oak Ave, Los Angeles, CA 23238",25.1,4.46,delivered,TRUE
920,1425,USPS,86e9ef5d-376f-4c34-9,2025-10-13,2025-10-14,Philadelphia,"309 Main St, Houston, TX 46025",29.21,0.96,delivered,TRUE
921,1426,DHL,9441d932-cfa3-41bb-b,2025-09-01,2025-09-04,Philadelphia,"946 Oak Ave, San Diego, CA 89220",29.55,1.56,delivered,TRUE
922,1427,USPS,220ebe49-4aa4-4427-9,2025-09-24,2025-09-26,Los Angeles,"162 Random Rd, Los Angeles",47.87,3.78,delivered,TRUE
923,1429,FedEx,802119bc-1795-4c66-b,2025-07-02,2025-07-07,Houston,"363 Market St, Los Angeles, CA 24534",36.02,0.41,delivered,TRUE
924,1430,USPS,18fc3237-880a-488e-9,2025-09-27,2025-09-28,Chicago,"239 Main St, Dallas, TX 36342",26.03,6.7,delivered,TRUE
925,1431,FedEx,cee72001-b6aa-45b1-b,2025-08-04,2025-08-08,San Diego,"451 Oak Ave, Los Angeles, CA 44664",42.87,3.14,delivered,TRUE
926,1434,DHL,9cfce2d3-7dd4-4762-9,2025-08-11,,Philadelphia,"317 Random Rd, Philadelphia",19.66,6.1,in-transit,TRUE
927,1436,DHL,8df4f557-291c-4e92-b,2025-06-17,2025-06-19,Los Angeles,"392 Random Rd, Los Angeles",41.02,8.37,delivered,TRUE
928,1440,FedEx,4baa17db-4319-4760-8,2025-08-01,2025-08-02,Chicago,"315 Random Rd, Chicago",22.42,3.1,delivered,TRUE
929,1441,USPS,344f8aa9-e21a-4ef2-9,2025-09-06,2025-09-10,Houston,"418 Pine Rd, Phoenix, AZ 67422",48.49,5.38,delivered,TRUE
930,1444,UPS,13d31bac-6564-4f5d-a,2025-10-21,2025-10-27,Los Angeles,"70 Main St, Philadelphia, PA 29360",41.01,0.34,delivered,TRUE
931,1446,DHL,7585bb35-2710-4f4c-b,2025-10-26,2025-11-01,Philadelphia,"927 Market St, San Antonio, TX 55237",11.09,2.07,delivered,TRUE
932,1448,UPS,c6d7e7de-4c72-4ab9-a,2025-05-27,2025-05-31,Philadelphia,"575 Main St, Chicago, IL 30517",42.73,5.01,delivered,TRUE
933,1449,FedEx,705c7e7b-61dc-4951-a,2025-08-22,2025-08-26,Phoenix,"811 Market St, Philadelphia, PA 97806",9.97,0.27,delivered,TRUE
934,1450,UPS,e7ce9389-4737-4018-b,2025-06-07,2025-06-11,Chicago,"961 Random Rd, Chicago",26.99,4.46,delivered,TRUE
935,1451,DHL,a46f96b8-5dc7-48ab-a,2025-08-04,2025-08-11,Phoenix,"214 Pine Rd, Houston, TX 30446",6.88,6.56,delivered,TRUE
936,1452,UPS,968da09e-b34d-4abb-8,2025-08-07,2025-08-13,San Jose,"293 Oak Ave, New York, NY 27392",37.77,6.9,delivered,TRUE
937,1453,FedEx,0d6934a9-b2ef-4fc9-b,2025-10-09,2025-10-13,Phoenix,"204 Main St, San Antonio, TX 22704",38.53,9.95,delivered,TRUE
938,1454,USPS,282e1119-b040-4fc0-9,2025-05-25,2025-05-27,Houston,"395 Broadway, New York, NY 96969",40.47,1.89,delivered,TRUE
939,1455,DHL,3a01c3e9-8ded-45af-a,2025-09-22,2025-09-23,Dallas,"762 Pine Rd, San Antonio, TX 89129",5.24,0.63,delivered,FALSE
940,1456,FedEx,cdf411eb-425c-4c41-b,2025-09-12,,Chicago,"193 Random Rd, Chicago",49.47,3.72,in-transit,TRUE
941,1458,FedEx,0d520bbd-9db2-400e-9,2025-05-29,,New York,"226 Broadway, Houston, TX 72324",30.91,3.72,in-transit,TRUE
942,1459,UPS,50cf2500-4013-454f-b,2025-08-20,2025-08-25,San Jose,"91 Oak Ave, Los Angeles, CA 55039",18.12,3.95,delivered,TRUE
943,1462,UPS,be204bad-c364-40be-9,2025-08-13,,New York,"811 Market St, Philadelphia, PA 97806",17.87,8.66,in-transit,TRUE
944,1463,UPS,6accca1f-28a5-4ccd-9,2025-09-16,2025-09-20,Philadelphia,"487 Pine Rd, San Diego, CA 63282",39.6,9.06,delivered,TRUE
945,1464,DHL,ba9b8a93-05d7-4590-b,2025-05-23,,San Antonio,"348 Main St, Houston, TX 68954",19.59,7.41,in-transit,TRUE
946,1466,USPS,324c4452-cac7-4ff2-b,2025-08-17,2025-08-23,Dallas,"477 Main St, Dallas, TX 58354",25.79,4.41,delivered,FALSE
947,1467,DHL,8c2a724f-31b3-49f3-9,2025-07-08,2025-07-10,Los Angeles,"308 Pine Rd, Houston, TX 51288",5.9,8.33,delivered,TRUE
948,1468,USPS,87011ac9-cae9-41d5-a,2025-09-23,2025-09-29,Phoenix,"863 Main St, Dallas, TX 49829",5.7,8.26,delivered,TRUE
949,1470,UPS,8eac1ffb-848f-422a-9,2025-10-06,2025-10-12,San Diego,"813 Random Rd, San Diego",46.99,7.01,delivered,TRUE
950,1471,DHL,4bc4c6e1-e8a1-4cfc-8,2025-06-16,2025-06-19,Los Angeles,"686 Random Rd, Los Angeles",32.38,2.72,delivered,TRUE
951,1472,DHL,6966d550-a377-4298-b,2025-06-03,,Philadelphia,"163 Oak Ave, Houston, TX 30625",45.38,3.94,in-transit,TRUE
952,1475,DHL,b3d0ab54-dfa4-40f9-b,2025-08-17,2025-08-21,Phoenix,"640 Main St, San Diego, CA 20384",32.63,9.39,delivered,TRUE
953,1476,UPS,5f0e5a17-45e8-4dd0-a,2025-07-27,2025-08-01,Phoenix,"69 Main St, San Jose, CA 84890",5.78,9.36,delivered,TRUE
954,1479,FedEx,8897faf7-9d6e-4706-8,2025-06-27,,Los Angeles,"236 Main St, San Jose, CA 93283",39.2,9.64,in-transit,TRUE
955,1480,DHL,fe40dd68-846a-489c-a,2025-07-31,2025-08-05,Phoenix,"153 Market St, Chicago, IL 52415",37.92,0.37,delivered,TRUE
956,1481,FedEx,756ca21e-08e5-45ed-8,2025-10-16,,Chicago,"640 Broadway, Dallas, TX 42275",48.15,1.64,in-transit,TRUE
957,1482,FedEx,eee2adb0-3222-4377-b,2025-10-04,,Dallas,"383 Main St, Phoenix, AZ 56898",15.04,4.39,in-transit,TRUE
958,1485,FedEx,cd03f811-04b0-403c-8,2025-07-06,,Chicago,"105 Market St, New York, NY 59710",37.43,2.83,in-transit,FALSE
959,1486,DHL,64f4cb76-b831-4e57-a,2025-08-14,2025-08-17,Los Angeles,"492 Random Rd, Los Angeles",23.22,4.73,delivered,TRUE
960,1487,UPS,b0fd6efa-af87-4d77-9,2025-09-23,,San Antonio,"284 Market St, New York, NY 98299",6.9,6.58,in-transit,FALSE
961,1489,UPS,73ab3c3c-5c13-4b37-b,2025-05-19,2025-05-22,San Jose,"516 Market St, San Antonio, TX 41979",43.36,1.4,delivered,TRUE
962,1490,DHL,1a8349fd-c8ab-4f04-9,2025-06-22,2025-06-28,Phoenix,"573 Broadway, Los Angeles, CA 48058",32.38,2.54,delivered,TRUE
963,1494,UPS,73f71cc5-ce2b-4ae7-9,2025-08-26,2025-08-28,Phoenix,"718 Market St, San Diego, CA 58148",17.83,1.46,delivered,TRUE
964,1496,FedEx,26b04623-4bc6-4654-8,2025-07-12,2025-07-18,San Antonio,"996 Random Rd, San Antonio",8.88,3.34,delivered,TRUE
965,1497,UPS,b54723b5-6238-4aa7-b,2025-09-27,2025-09-30,Dallas,"58 Random Rd, Dallas",27.65,3.83,delivered,TRUE
966,1498,FedEx,6a44d3dc-37e7-40e7-a,2025-10-03,2025-10-06,Los Angeles,"127 Broadway, San Antonio, TX 39466",9.93,9.3,delivered,TRUE
967,1499,FedEx,cd954bb5-958f-4242-a,2025-10-24,,Dallas,"674 Pine Rd, New York, NY 23529",47.2,5.01,in-transit,TRUE
968,1500,USPS,8f649931-3d1d-4693-8,2025-11-02,2025-11-05,Phoenix,"837 Broadway, San Diego, CA 22833",22.47,9.34,delivered,TRUE
