order_id,customer_id,order_date,status,total_amount,payment_status,shipping_status,shipping_address,notes
1156,448,2025-11-04T00:00:00,pending,122.4,unpaid,pending,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1157,401,2025-07-26T00:00:00,shipped,16.52,pending,shipped,"321 Maple St, Houston, TX 77001",Holiday promo
1158,665,2025-06-21T00:00:00,completed,121.91,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",High priority
1159,623,2025-08-13T00:00:00,cancelled,684.51,unpaid,cancelled,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1160,417,2025-10-23T00:00:00,shipped,230.61,pending,in_transit,"321 Maple St, Houston, TX 77001",High priority
1161,545,2025-09-26T00:00:00,completed,610.2,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1162,544,2025-07-18T00:00:00,pending,262.65,unpaid,pending,"2500 Elm St, Philadelphia, PA 19103",Fraud review
1163,141,2025-09-24T00:00:00,completed,708.63,paid,delivered,"321 Maple St, Houston, TX 77001",Holiday promo
1164,185,2025-10-09T00:00:00,completed,816.72,paid,delivered,"77 Hill St, San Jose, CA 95101",Call before delivery
1165,247,2025-05-20T00:00:00,completed,78.2,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review | INTENTIONAL_TOTAL_MISMATCH
1166,678,2025-10-07T00:00:00,processing,868.2,failed,pending,"321 Maple St, Houston, TX 77001",Gift
1167,527,2025-09-30T00:00:00,processing,748.99,paid,pending,"88 River Rd, San Antonio, TX 78201",Fraud review
1168,339,2025-08-25T00:00:00,shipped,294.62,pending,delivered,"2500 Elm St, Philadelphia, PA 19103",Leave at front desk
1169,599,2025-10-26T00:00:00,pending,713.14,unpaid,pending,"17 Sunset Blvd, San Diego, CA 92101",Call before delivery
1170,563,2025-05-29T00:00:00,completed,384.77,paid,delivered,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1171,,2025-08-13T00:00:00,completed,824.06,paid,delivered,"77 Hill St, San Jose, CA 95101",Holiday promo
1172,296,2025-10-31T00:00:00,completed,658.14,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
1173,,2025-06-18T00:00:00,shipped,479.89,paid,delivered,"789 Pine Rd, Chicago, IL 60601",High priority
1174,285,2025-08-10T00:00:00,pending,490.93,unpaid,pending,"789 Pine Rd, Chicago, IL 60601",Fraud review
1175,643,2025-07-11T00:00:00,completed,442.25,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Leave at front desk
1176,151,2025-05-13T00:00:00,completed,598.82,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Holiday promo
1177,142,2025-07-28T00:00:00,completed,352.61,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1178,80,2025-09-29T00:00:00,completed,83.25,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Gift
1179,599,2025-11-05T00:00:00,completed,7.04,paid,delivered,"88 River Rd, San Antonio, TX 78201",
1180,519,2025-05-17T00:00:00,completed,905.02,paid,delivered,"321 Maple St, Houston, TX 77001",Gift
1181,,2025-07-13T00:00:00,completed,76.19,paid,delivered,"77 Hill St, San Jose, CA 95101",Call before delivery
1182,12,2025-10-05T00:00:00,cancelled,471.17,refunded,cancelled,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery
1183,517,2025-08-03T00:00:00,shipped,171.96,pending,shipped,"789 Pine Rd, Chicago, IL 60601",Deliver to neighbor if absent
1184,335,2025-08-09T00:00:00,shipped,829.2,paid,in_transit,"789 Pine Rd, Chicago, IL 60601",High priority
1185,398,2025-05-19T00:00:00,shipped,65.45,paid,shipped,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery
1186,206,2025-09-29T00:00:00,shipped,801.73,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery
1187,516,2025-07-26T00:00:00,processing,490.94,failed,pending,"2500 Elm St, Philadelphia, PA 19103",Holiday promo | INTENTIONAL_TOTAL_MISMATCH
1188,80,2025-08-24T00:00:00,completed,285.59,paid,delivered,"321 Maple St, Houston, TX 77001",
1189,94,2025-06-02T00:00:00,completed,428.53,paid,delivered,"77 Hill St, San Jose, CA 95101",Holiday promo
1190,631,2025-10-19T00:00:00,processing,779.29,pending,pending,"402 Lakeview Dr, Dallas, TX 75201",High priority
1191,342,2025-08-31T00:00:00,cancelled,568.57,refunded,cancelled,"123 Main St, New York, NY 10001",Gift
1192,354,2025-05-15T00:00:00,completed,841.92,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1193,685,2025-11-03T00:00:00,completed,40.31,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Call before delivery
1194,165,2025-08-23T00:00:00,completed,993.15,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Holiday promo
1195,583,2025-07-10T00:00:00,completed,238.24,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",
1196,473,2025-05-18T00:00:00,processing,439.86,failed,pending,"402 Lakeview Dr, Dallas, TX 75201",Call before delivery
1197,353,2025-10-14T00:00:00,pending,206.56,unpaid,pending,"456 Oak Ave, Los Angeles, CA 90001",High priority
1198,389,2025-06-13T00:00:00,shipped,350.67,paid,shipped,"2500 Elm St, Philadelphia, PA 19103",Gift
1199,342,2025-08-04T00:00:00,completed,887.46,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1200,85,2025-05-24T00:00:00,completed,11.05,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Holiday promo
1201,182,2025-07-05T00:00:00,cancelled,229.1,refunded,cancelled,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1202,497,2025-05-19T00:00:00,processing,391.9,paid,pending,"77 Hill St, San Jose, CA 95101",
1203,172,2025-08-29T00:00:00,shipped,923.84,pending,in_transit,"321 Maple St, Houston, TX 77001",High priority
1204,546,2025-09-17T00:00:00,completed,279.55,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Call before delivery
1205,458,2025-08-27T00:00:00,shipped,853.71,pending,shipped,"17 Sunset Blvd, San Diego, CA 92101",Call before delivery
1206,113,2025-08-11T00:00:00,shipped,570.35,paid,in_transit,"88 River Rd, San Antonio, TX 78201",High priority
1207,228,2025-11-01T00:00:00,completed,965.11,paid,delivered,"123 Main St, New York, NY 10001",
1208,627,2025-09-10T00:00:00,completed,381.83,paid,delivered,"123 Main St, New York, NY 10001",INTENTIONAL_TOTAL_MISMATCH
1209,181,2025-08-13T00:00:00,completed,932.68,paid,delivered,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1210,538,2025-07-27T00:00:00,completed,116.46,paid,delivered,"88 River Rd, San Antonio, TX 78201",Holiday promo
1211,293,2025-08-18T00:00:00,cancelled,676.05,unpaid,cancelled,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1212,281,2025-09-26T00:00:00,completed,892.92,paid,delivered,"123 Main St, New York, NY 10001",Fraud review
1213,122,2025-09-16T00:00:00,pending,208.14,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Holiday promo
1214,288,2025-07-07T00:00:00,completed,175.57,paid,delivered,"321 Maple St, Houston, TX 77001",High priority
1215,20,2025-08-29T00:00:00,processing,457.35,paid,pending,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1216,543,2025-05-15T00:00:00,cancelled,76.33,refunded,cancelled,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1217,409,2025-05-31T00:00:00,completed,994.67,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1218,379,2025-06-25T00:00:00,completed,986.38,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Holiday promo
1219,697,2025-10-08T00:00:00,completed,297.26,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1220,252,2025-06-15T00:00:00,shipped,980.69,pending,in_transit,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1221,109,2025-07-22T00:00:00,processing,233.51,paid,pending,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1222,570,2025-06-07T00:00:00,completed,903.05,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1223,642,2025-09-21T00:00:00,pending,342.25,unpaid,pending,"17 Sunset Blvd, San Diego, CA 92101",Fraud review
1224,628,2025-09-12T00:00:00,completed,619.34,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1225,490,2025-10-09T00:00:00,completed,49.24,paid,delivered,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1226,296,2025-09-04T00:00:00,cancelled,63.01,unpaid,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
1227,291,2025-07-17T00:00:00,shipped,333.89,pending,shipped,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1228,449,2025-06-25T00:00:00,completed,924.11,paid,delivered,"77 Hill St, San Jose, CA 95101",Fraud review
1229,634,2025-07-04T00:00:00,pending,870.4,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",Deliver to neighbor if absent | INTENTIONAL_TOTAL_MISMATCH
1230,447,2025-05-17T00:00:00,completed,462.79,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1231,572,2025-07-16T00:00:00,shipped,828.31,paid,in_transit,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
1232,109,2025-09-06T00:00:00,completed,213.82,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Holiday promo
1233,65,2025-06-21T00:00:00,completed,175.95,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Fraud review
1234,437,2025-09-20T00:00:00,completed,509.64,paid,delivered,"789 Pine Rd, Chicago, IL 60601",
1235,608,2025-06-08T00:00:00,pending,816.48,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",High priority
1236,462,2025-09-11T00:00:00,pending,498.13,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Holiday promo
1237,552,2025-06-19T00:00:00,completed,342.34,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Deliver to neighbor if absent
1238,541,2025-08-18T00:00:00,processing,176.73,paid,pending,"321 Maple St, Houston, TX 77001",Leave at front desk
1239,73,2025-10-05T00:00:00,completed,465.64,paid,delivered,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1240,632,2025-08-11T00:00:00,completed,231.59,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
1241,158,2025-10-07T00:00:00,pending,195.72,unpaid,pending,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
1242,442,2025-06-01T00:00:00,completed,555.26,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",
1243,200,2025-06-12T00:00:00,completed,706.05,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",High priority
1244,645,2025-07-31T00:00:00,completed,255.76,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Leave at front desk
1245,265,2025-11-01T00:00:00,completed,814.83,paid,delivered,"321 Maple St, Houston, TX 77001",Gift | INTENTIONAL_TOTAL_MISMATCH
1246,635,2025-07-20T00:00:00,completed,726.61,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",High priority
1247,545,2025-06-25T00:00:00,shipped,796.11,pending,shipped,"123 Main St, New York, NY 10001",Call before delivery
1248,134,2025-10-12T00:00:00,completed,773.31,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1249,532,2025-05-13T00:00:00,completed,649.91,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Fraud review
1250,352,2025-08-05T00:00:00,cancelled,644.32,refunded,cancelled,"88 River Rd, San Antonio, TX 78201",Gift
1251,461,2025-10-09T00:00:00,completed,760.16,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
1252,21,2025-09-27T00:00:00,shipped,269.59,paid,shipped,"123 Main St, New York, NY 10001",High priority
1253,418,2025-07-25T00:00:00,shipped,328.03,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1254,389,2025-06-15T00:00:00,completed,768.25,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Holiday promo
1255,478,2025-07-10T00:00:00,completed,630.13,paid,delivered,"88 River Rd, San Antonio, TX 78201",Holiday promo
1256,293,2025-10-25T00:00:00,processing,661.61,pending,pending,"456 Oak Ave, Los Angeles, CA 90001",
1257,25,2025-09-15T00:00:00,processing,384.53,paid,pending,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1258,231,2025-09-02T00:00:00,shipped,87.47,paid,shipped,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1259,581,2025-09-02T00:00:00,shipped,31.07,pending,in_transit,"17 Sunset Blvd, San Diego, CA 92101",High priority
1260,227,2025-10-05T00:00:00,processing,440.67,pending,pending,"321 Maple St, Houston, TX 77001",High priority
1261,280,2025-10-06T00:00:00,cancelled,884.95,refunded,cancelled,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
1262,685,2025-06-07T00:00:00,shipped,376.13,pending,shipped,"2500 Elm St, Philadelphia, PA 19103",Leave at front desk
1263,25,2025-08-18T00:00:00,shipped,586.41,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo | INTENTIONAL_TOTAL_MISMATCH
1264,188,2025-07-08T00:00:00,completed,227.26,paid,delivered,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1265,595,2025-05-30T00:00:00,completed,214.78,paid,delivered,"77 Hill St, San Jose, CA 95101",
1266,,2025-08-13T00:00:00,cancelled,452.02,refunded,cancelled,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1267,248,2025-07-08T00:00:00,cancelled,356.84,unpaid,cancelled,"789 Pine Rd, Chicago, IL 60601",
1268,614,2025-07-20T00:00:00,shipped,717.61,paid,shipped,"456 Oak Ave, Los Angeles, CA 90001",Gift
1269,582,2025-07-31T00:00:00,processing,562.42,failed,pending,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1270,72,2025-08-22T00:00:00,processing,636.46,pending,pending,"77 Hill St, San Jose, CA 95101",Gift
1271,79,2025-09-20T00:00:00,pending,683.5,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Holiday promo
1272,607,2025-09-29T00:00:00,pending,128.27,unpaid,pending,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1273,309,2025-09-16T00:00:00,completed,440.94,paid,delivered,"321 Maple St, Houston, TX 77001",Gift
1274,603,2025-06-26T00:00:00,pending,379.86,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1275,411,2025-05-31T00:00:00,completed,495.94,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Gift | INTENTIONAL_TOTAL_MISMATCH
1276,227,2025-08-12T00:00:00,pending,686.21,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1277,185,2025-08-31T00:00:00,pending,837.71,unpaid,pending,"77 Hill St, San Jose, CA 95101",Holiday promo
1278,376,2025-05-17T00:00:00,processing,160.12,paid,pending,"402 Lakeview Dr, Dallas, TX 75201",
1279,65,2025-09-17T00:00:00,completed,797.17,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Holiday promo
1280,247,2025-06-22T00:00:00,cancelled,324.2,refunded,cancelled,"2500 Elm St, Philadelphia, PA 19103",
1281,318,2025-06-24T00:00:00,pending,699.48,unpaid,pending,"123 Main St, New York, NY 10001",Fraud review
1282,,2025-07-15T00:00:00,pending,692.06,unpaid,pending,"123 Main St, New York, NY 10001",Gift
1283,166,2025-08-07T00:00:00,shipped,464.76,pending,in_transit,"77 Hill St, San Jose, CA 95101",High priority
1284,82,2025-05-12T00:00:00,shipped,371.83,paid,in_transit,"789 Pine Rd, Chicago, IL 60601",Leave at front desk
1285,111,2025-10-17T00:00:00,pending,29.47,unpaid,pending,"789 Pine Rd, Chicago, IL 60601",Deliver to neighbor if absent
1286,662,2025-08-25T00:00:00,pending,933.15,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
1287,286,2025-10-19T00:00:00,shipped,94.92,paid,in_transit,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1288,143,2025-09-02T00:00:00,completed,377.83,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Gift
1289,625,2025-08-27T00:00:00,pending,200.19,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1290,523,2025-10-01T00:00:00,completed,288.78,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",High priority
1291,325,2025-09-03T00:00:00,completed,562.5,paid,delivered,"77 Hill St, San Jose, CA 95101",
1292,20,2025-10-03T00:00:00,shipped,903.16,pending,in_transit,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1293,63,2025-05-24T00:00:00,processing,996.66,failed,pending,"321 Maple St, Houston, TX 77001",Deliver to neighbor if absent
1294,298,2025-06-08T00:00:00,cancelled,488.67,unpaid,cancelled,"789 Pine Rd, Chicago, IL 60601",Holiday promo
1295,539,2025-05-13T00:00:00,completed,527.46,paid,delivered,"77 Hill St, San Jose, CA 95101",Gift
1296,422,2025-05-24T00:00:00,completed,246.17,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",High priority
1297,197,2025-05-30T00:00:00,completed,624.43,paid,delivered,"321 Maple St, Houston, TX 77001",Fraud review
1298,116,2025-08-21T00:00:00,processing,805.0,paid,pending,"77 Hill St, San Jose, CA 95101",High priority
1299,73,2025-09-01T00:00:00,shipped,803.94,paid,in_transit,"555 Cedar Ln, Phoenix, AZ 85001",Deliver to neighbor if absent
1300,318,2025-07-19T00:00:00,shipped,368.69,pending,shipped,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1301,213,2025-05-22T00:00:00,cancelled,912.88,refunded,cancelled,"789 Pine Rd, Chicago, IL 60601",Call before delivery | INTENTIONAL_TOTAL_MISMATCH
1302,131,2025-05-28T00:00:00,completed,192.07,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",
1303,528,2025-07-20T00:00:00,cancelled,922.86,refunded,cancelled,"789 Pine Rd, Chicago, IL 60601",Holiday promo
1304,365,2025-09-11T00:00:00,shipped,828.93,paid,in_transit,"456 Oak Ave, Los Angeles, CA 90001",Deliver to neighbor if absent
1305,170,2025-10-13T00:00:00,completed,44.34,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Deliver to neighbor if absent
1306,334,2025-08-20T00:00:00,completed,340.5,paid,delivered,"77 Hill St, San Jose, CA 95101",Holiday promo
1307,529,2025-07-31T00:00:00,processing,737.45,paid,pending,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1308,6,2025-05-28T00:00:00,completed,782.97,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
1309,464,2025-06-10T00:00:00,cancelled,532.99,unpaid,cancelled,"88 River Rd, San Antonio, TX 78201",Fraud review
1310,221,2025-11-04T00:00:00,completed,910.07,paid,delivered,"321 Maple St, Houston, TX 77001",
1311,699,2025-10-12T00:00:00,completed,522.32,paid,delivered,"88 River Rd, San Antonio, TX 78201",Call before delivery
1312,479,2025-10-14T00:00:00,shipped,350.46,paid,in_transit,"17 Sunset Blvd, San Diego, CA 92101",
1313,388,2025-06-22T00:00:00,completed,346.12,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Leave at front desk
1314,84,2025-07-20T00:00:00,cancelled,620.18,unpaid,cancelled,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1315,594,2025-10-07T00:00:00,processing,272.01,failed,pending,"789 Pine Rd, Chicago, IL 60601",Holiday promo
1316,457,2025-06-17T00:00:00,shipped,555.47,paid,shipped,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1317,632,2025-11-02T00:00:00,pending,471.42,unpaid,pending,"77 Hill St, San Jose, CA 95101",Holiday promo
1318,197,2025-07-21T00:00:00,completed,434.56,paid,delivered,"77 Hill St, San Jose, CA 95101",High priority
1319,210,2025-09-02T00:00:00,completed,644.52,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Leave at front desk
1320,671,2025-05-16T00:00:00,completed,838.87,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",High priority
1321,620,2025-10-22T00:00:00,completed,63.43,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
1322,516,2025-06-23T00:00:00,processing,509.57,paid,pending,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
1323,368,2025-08-09T00:00:00,shipped,538.75,paid,shipped,"123 Main St, New York, NY 10001",Fraud review
1324,30,2025-08-04T00:00:00,completed,385.82,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Fraud review
1325,508,2025-06-22T00:00:00,processing,776.24,failed,pending,"88 River Rd, San Antonio, TX 78201",Fraud review
1326,228,2025-05-27T00:00:00,completed,988.02,paid,delivered,"88 River Rd, San Antonio, TX 78201",
1327,182,2025-07-13T00:00:00,pending,479.05,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1328,139,2025-10-16T00:00:00,completed,719.01,paid,delivered,"321 Maple St, Houston, TX 77001",Holiday promo | INTENTIONAL_TOTAL_MISMATCH
1329,324,2025-09-22T00:00:00,completed,815.45,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Holiday promo
1330,654,2025-08-02T00:00:00,processing,397.02,paid,pending,"402 Lakeview Dr, Dallas, TX 75201",Gift
1331,438,2025-07-05T00:00:00,pending,81.71,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",High priority
1332,47,2025-07-12T00:00:00,completed,227.3,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Holiday promo
1333,416,2025-06-18T00:00:00,cancelled,781.24,unpaid,cancelled,"77 Hill St, San Jose, CA 95101",Gift
1334,151,2025-08-25T00:00:00,completed,419.59,paid,delivered,"789 Pine Rd, Chicago, IL 60601",High priority
1335,654,2025-10-30T00:00:00,completed,868.93,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Call before delivery
1336,184,2025-07-23T00:00:00,pending,396.43,unpaid,pending,"2500 Elm St, Philadelphia, PA 19103",High priority
1337,582,2025-09-20T00:00:00,cancelled,585.88,unpaid,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1338,671,2025-09-04T00:00:00,completed,286.41,paid,delivered,"88 River Rd, San Antonio, TX 78201",High priority
1339,,2025-06-13T00:00:00,shipped,651.13,paid,delivered,"88 River Rd, San Antonio, TX 78201",Call before delivery
1340,416,2025-09-25T00:00:00,completed,887.02,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",
1341,121,2025-07-29T00:00:00,processing,771.39,pending,pending,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1342,33,2025-06-04T00:00:00,cancelled,501.68,unpaid,cancelled,"17 Sunset Blvd, San Diego, CA 92101",
1343,521,2025-09-17T00:00:00,processing,796.26,pending,pending,"321 Maple St, Houston, TX 77001",Deliver to neighbor if absent
1344,67,2025-09-05T00:00:00,pending,925.37,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",High priority | INTENTIONAL_TOTAL_MISMATCH
1345,447,2025-08-05T00:00:00,pending,774.86,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",
1346,406,2025-09-12T00:00:00,completed,324.63,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Fraud review
1347,39,2025-05-28T00:00:00,shipped,447.42,paid,delivered,"88 River Rd, San Antonio, TX 78201",Gift
1348,332,2025-07-28T00:00:00,completed,463.93,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1349,542,2025-10-02T00:00:00,completed,742.75,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Deliver to neighbor if absent
1350,89,2025-06-21T00:00:00,completed,368.99,paid,delivered,"123 Main St, New York, NY 10001",Call before delivery
1351,233,2025-08-09T00:00:00,pending,842.01,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",Leave at front desk
1352,107,2025-07-19T00:00:00,completed,850.67,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
1353,676,2025-07-16T00:00:00,completed,120.3,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1354,30,2025-06-10T00:00:00,completed,470.0,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Gift
1355,486,2025-06-22T00:00:00,completed,786.79,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Call before delivery
1356,555,2025-06-24T00:00:00,shipped,1291.86,paid,in_transit,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review | INTENTIONAL_TOTAL_MISMATCH
1357,336,2025-10-26T00:00:00,completed,110.37,paid,delivered,"123 Main St, New York, NY 10001",Gift | INTENTIONAL_TOTAL_MISMATCH
1358,209,2025-08-23T00:00:00,shipped,812.25,paid,in_transit,"555 Cedar Ln, Phoenix, AZ 85001",
1359,552,2025-10-24T00:00:00,shipped,631.73,pending,shipped,"456 Oak Ave, Los Angeles, CA 90001",
1360,481,2025-07-16T00:00:00,shipped,889.62,paid,in_transit,"2500 Elm St, Philadelphia, PA 19103",Deliver to neighbor if absent
1361,524,2025-08-16T00:00:00,completed,1144.82,paid,delivered,"77 Hill St, San Jose, CA 95101",Call before delivery | INTENTIONAL_TOTAL_MISMATCH
1362,396,2025-05-28T00:00:00,completed,248.33,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Gift
1363,636,2025-07-20T00:00:00,completed,709.46,paid,delivered,"123 Main St, New York, NY 10001",Holiday promo
1364,34,2025-08-08T00:00:00,pending,259.69,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Gift
1365,325,2025-08-15T00:00:00,completed,260.59,paid,delivered,"77 Hill St, San Jose, CA 95101",Gift
1366,219,2025-10-02T00:00:00,completed,610.73,paid,delivered,"321 Maple St, Houston, TX 77001",Fraud review
1367,202,2025-08-11T00:00:00,completed,937.92,paid,delivered,"77 Hill St, San Jose, CA 95101",Leave at front desk
1368,407,2025-09-10T00:00:00,shipped,519.16,pending,in_transit,"555 Cedar Ln, Phoenix, AZ 85001",High priority | INTENTIONAL_TOTAL_MISMATCH
1369,219,2025-05-23T00:00:00,shipped,977.19,pending,delivered,"402 Lakeview Dr, Dallas, TX 75201",
1370,559,2025-06-30T00:00:00,processing,56.1,failed,pending,"456 Oak Ave, Los Angeles, CA 90001",Holiday promo
1371,178,2025-08-26T00:00:00,shipped,30.15,pending,in_transit,"2500 Elm St, Philadelphia, PA 19103",
1372,403,2025-10-13T00:00:00,cancelled,325.8,refunded,cancelled,"321 Maple St, Houston, TX 77001",Gift
1373,230,2025-06-27T00:00:00,completed,284.33,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Fraud review
1374,197,2025-09-06T00:00:00,completed,135.39,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",
1375,63,2025-05-15T00:00:00,shipped,741.18,paid,shipped,"321 Maple St, Houston, TX 77001",Leave at front desk
1376,587,2025-10-21T00:00:00,processing,583.3,pending,pending,"321 Maple St, Houston, TX 77001",Deliver to neighbor if absent
1377,435,2025-09-06T00:00:00,cancelled,608.15,unpaid,cancelled,"789 Pine Rd, Chicago, IL 60601",Holiday promo
1378,505,2025-06-19T00:00:00,processing,138.8,pending,pending,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1379,117,2025-09-04T00:00:00,completed,119.08,paid,delivered,"88 River Rd, San Antonio, TX 78201",Fraud review
1380,288,2025-08-07T00:00:00,pending,496.89,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Gift
1381,100,2025-06-29T00:00:00,pending,165.77,unpaid,pending,"123 Main St, New York, NY 10001",Holiday promo
